date,player,ship,location,faults
2024-12-01,Charlie,4,Quin,1214
2024-12-01,Charlie,5,Ivan,228
2024-12-02,Alice,0,Stan,187
2024-12-02,Alice,3,Sol,339
2024-12-02,Bob,0,Reef,345
2024-12-02,Bob,1,Kris,265
2024-12-02,Bob,2,Boyd,281
2024-12-02,Bob,3,Fate,1227
2024-12-02,Bob,4,York,101
2024-12-02,Bob,6,Quin,903
2024-12-02,Charlie,0,Ivan,267
2024-12-02,Charlie,2,Stan,1116
2024-12-02,Charlie,4,York,176
2024-12-02,Charlie,5,Reef,356
2024-12-03,Alice,2,Boyd,203
2024-12-03,Alice,3,Sol,189
2024-12-03,Bob,0,Task,1284
2024-12-03,Bob,1,Sol,284
2024-12-03,Bob,2,Ivan,197
2024-12-03,Bob,3,Stan,264
2024-12-03,Bob,4,Boyd,198
2024-12-03,Charlie,0,Hook,240
2024-12-03,Charlie,1,Task,791
2024-12-03,Charlie,2,Ivan,127
2024-12-03,Charlie,3,Kris,201
2024-12-03,Charlie,4,Task,1119
2024-12-03,Charlie,5,Boyd,98
2024-12-04,Alice,0,Reef,434
2024-12-04,Alice,1,Fate,1077
2024-12-04,Alice,3,Sol,1293
2024-12-04,Bob,0,Quin,1139
2024-12-04,Bob,2,Sol,397
2024-12-04,Bob,3,Hook,213
2024-12-04,Bob,5,Task,336
2024-12-04,Bob,6,Kris,208
2024-12-04,Charlie,0,Fate,1435
2024-12-04,Charlie,1,Boyd,1174
2024-12-04,Charlie,3,Kirk,1193
2024-12-04,Charlie,4,York,220
2024-12-04,Charlie,5,York,144
2024-12-05,Alice,0,Sol,233
2024-12-05,Alice,1,Boyd,115
2024-12-05,Alice,2,Task,269
2024-12-05,Alice,3,Gaol,1275
2024-12-05,Bob,1,Quin,1184
2024-12-05,Bob,2,Stan,245
2024-12-05,Bob,4,Reef,291
2024-12-05,Bob,5,York,67
2024-12-05,Bob,6,Quin,1440
2024-12-05,Charlie,0,Ivan,1131
2024-12-05,Charlie,1,Gaol,1280
2024-12-05,Charlie,2,Gaol,1498
2024-12-05,Charlie,3,Hook,137
2024-12-05,Charlie,4,Boyd,369
2024-12-05,Charlie,5,Ivan,1270
2024-12-06,Alice,0,Stan,263
2024-12-06,Alice,2,Task,1389
2024-12-06,Alice,3,Hook,219
2024-12-06,Bob,0,Reef,273
2024-12-06,Bob,1,Quin,984
2024-12-06,Bob,2,Gaol,1141
2024-12-06,Bob,3,Boyd,157
2024-12-06,Bob,4,Ivan,334
2024-12-06,Bob,5,York,295
2024-12-06,Bob,6,Kris,220
2024-12-06,Charlie,0,Quin,1113
2024-12-06,Charlie,2,Reef,241
2024-12-06,Charlie,3,Ivan,1345
2024-12-06,Charlie,4,Sol,200
2024-12-07,Alice,1,Quin,1512
2024-12-07,Alice,2,Hook,274
2024-12-07,Alice,3,Quin,1252
2024-12-07,Bob,0,Kris,1136
2024-12-07,Bob,1,Kris,1170
2024-12-07,Bob,4,Kirk,1213
2024-12-07,Bob,5,Ivan,200
2024-12-07,Charlie,0,Boyd,210
2024-12-07,Charlie,1,Sol,204
2024-12-07,Charlie,2,Hook,300
2024-12-07,Charlie,3,Reef,310
2024-12-07,Charlie,4,York,1416
2024-12-07,Charlie,5,York,1206
2024-12-08,Alice,0,Kris,293
2024-12-08,Alice,3,Kirk,1226
2024-12-08,Bob,0,Task,240
2024-12-08,Bob,1,York,218
2024-12-08,Bob,3,Reef,1408
2024-12-08,Bob,6,Stan,197
2024-12-08,Charlie,0,Reef,1334
2024-12-08,Charlie,1,Fate,1285
2024-12-08,Charlie,2,Stan,57
2024-12-08,Charlie,3,Reef,1109
2024-12-08,Charlie,4,Ivan,203
2024-12-08,Charlie,5,Gaol,1157
2024-12-09,Alice,0,Kris,103
2024-12-09,Alice,1,Gaol,1200
2024-12-09,Alice,2,York,434
2024-12-09,Alice,3,Stan,369
2024-12-09,Bob,0,Kirk,1058
2024-12-09,Bob,1,Stan,215
2024-12-09,Bob,3,York,226
2024-12-09,Bob,5,Task,150
2024-12-09,Bob,6,Quin,1149
2024-12-09,Charlie,0,Reef,1203
2024-12-09,Charlie,1,Reef,1215
2024-12-09,Charlie,3,Gaol,1209
2024-12-09,Charlie,4,Fate,1260
2024-12-09,Charlie,5,Hook,333
2024-12-10,Alice,0,Kris,1324
2024-12-10,Alice,1,Kris,1173
2024-12-10,Alice,2,Kirk,1416
2024-12-10,Alice,3,Hook,224
2024-12-10,Bob,0,Kris,324
2024-12-10,Bob,1,Gaol,1414
2024-12-10,Bob,2,York,287
2024-12-10,Bob,4,Stan,183
2024-12-10,Bob,5,Hook,1296
2024-12-10,Bob,6,Gaol,1155
2024-12-10,Charlie,0,Kirk,1261
2024-12-10,Charlie,1,York,229
2024-12-10,Charlie,2,Kirk,1353
2024-12-10,Charlie,3,Fate,1195
2024-12-10,Charlie,4,Kris,400
2024-12-10,Charlie,5,York,244
2024-12-11,Alice,0,Stan,276
2024-12-11,Alice,3,Sol,185
2024-12-11,Bob,2,Boyd,1296
2024-12-11,Bob,3,Ivan,177
2024-12-11,Bob,4,Hook,333
2024-12-11,Charlie,0,Hook,1321
2024-12-11,Charlie,1,Kris,276
2024-12-11,Charlie,2,Kris,232
2024-12-11,Charlie,3,Hook,1361
2024-12-11,Charlie,4,Quin,1371
2024-12-11,Charlie,5,Ivan,335
2024-12-12,Alice,0,Boyd,1447
2024-12-12,Alice,1,Sol,236
2024-12-12,Alice,2,Kirk,1533
2024-12-12,Alice,3,Reef,118
2024-12-12,Bob,0,Fate,1173
2024-12-12,Bob,1,Quin,1069
2024-12-12,Bob,3,Quin,1314
2024-12-12,Bob,4,Ivan,155
2024-12-12,Bob,6,Hook,271
2024-12-12,Charlie,0,Reef,322
2024-12-12,Charlie,1,Kris,400
2024-12-12,Charlie,2,Gaol,1429
2024-12-12,Charlie,3,York,1288
2024-12-12,Charlie,4,Gaol,1342
2024-12-12,Charlie,5,Kirk,1275
2024-12-13,Alice,0,Task,1361
2024-12-13,Alice,1,Kris,250
2024-12-13,Alice,3,Task,1332
2024-12-13,Bob,0,Kris,1257
2024-12-13,Bob,2,Quin,1283
2024-12-13,Bob,4,Sol,256
2024-12-13,Bob,5,Boyd,201
2024-12-13,Bob,6,Gaol,1232
2024-12-13,Charlie,1,Kirk,1402
2024-12-13,Charlie,4,York,270
2024-12-13,Charlie,5,Boyd,353
2024-12-14,Alice,0,Sol,50
2024-12-14,Alice,1,Boyd,1283
2024-12-14,Alice,2,Boyd,1411
2024-12-14,Alice,3,Reef,935
2024-12-14,Bob,0,Kris,233
2024-12-14,Bob,1,York,131
2024-12-14,Bob,2,Boyd,136
2024-12-14,Bob,4,Gaol,1397
2024-12-14,Bob,5,Hook,192
2024-12-14,Bob,6,Quin,1162
2024-12-14,Charlie,0,Kirk,1012
2024-12-14,Charlie,1,Boyd,206
2024-12-14,Charlie,2,Gaol,1169
2024-12-14,Charlie,3,Ivan,320
2024-12-14,Charlie,4,York,219
2024-12-15,Alice,0,Gaol,1180
2024-12-15,Alice,1,Stan,254
2024-12-15,Alice,2,Task,306
2024-12-15,Bob,0,Reef,1208
2024-12-15,Bob,2,Reef,1297
2024-12-15,Bob,3,York,247
2024-12-15,Bob,4,York,434
2024-12-15,Bob,5,Ivan,311
2024-12-15,Bob,6,Gaol,1124
2024-12-15,Charlie,0,Task,312
2024-12-15,Charlie,1,Reef,200
2024-12-15,Charlie,2,Hook,286
2024-12-15,Charlie,3,Boyd,324
2024-12-15,Charlie,5,Kirk,1060
2024-12-16,Alice,1,Quin,1255
2024-12-16,Alice,2,Quin,1354
2024-12-16,Alice,3,Kirk,1316
2024-12-16,Bob,0,Kris,266
2024-12-16,Bob,1,Reef,240
2024-12-16,Bob,2,York,1278
2024-12-16,Bob,3,Boyd,265
2024-12-16,Bob,4,Gaol,1323
2024-12-16,Bob,5,Sol,324
2024-12-16,Bob,6,York,1241
2024-12-16,Charlie,2,Sol,248
2024-12-16,Charlie,3,Reef,367
2024-12-16,Charlie,4,Gaol,1209
2024-12-16,Charlie,5,Fate,1226
2024-12-17,Alice,0,Gaol,1192
2024-12-17,Alice,2,Ivan,301
2024-12-17,Bob,0,Kris,1238
2024-12-17,Bob,1,Kris,1407
2024-12-17,Bob,4,Hook,219
2024-12-17,Bob,6,Fate,1086
2024-12-17,Charlie,0,Gaol,1381
2024-12-17,Charlie,1,Ivan,256
2024-12-17,Charlie,2,Gaol,1170
2024-12-17,Charlie,3,Sol,279
2024-12-17,Charlie,4,Gaol,1040
2024-12-17,Charlie,5,Task,279
2024-12-18,Alice,0,Ivan,1247
2024-12-18,Alice,1,Task,329
2024-12-18,Alice,2,Quin,1079
2024-12-18,Alice,3,Ivan,1131
2024-12-18,Bob,0,Task,1437
2024-12-18,Bob,1,Task,1451
2024-12-18,Bob,2,Sol,219
2024-12-18,Bob,3,Kris,225
2024-12-18,Bob,5,Fate,1261
2024-12-18,Bob,6,Fate,1225
2024-12-18,Charlie,0,Kris,304
2024-12-18,Charlie,1,Task,174
2024-12-18,Charlie,2,Sol,1276
2024-12-18,Charlie,4,Quin,1208
2024-12-18,Charlie,5,Quin,1121
2024-12-19,Alice,0,York,330
2024-12-19,Alice,1,Hook,210
2024-12-19,Alice,2,Stan,234
2024-12-19,Alice,3,Boyd,153
2024-12-19,Bob,0,Fate,1235
2024-12-19,Bob,1,Reef,1227
2024-12-19,Bob,2,Sol,226
2024-12-19,Bob,3,Kirk,1496
2024-12-19,Bob,4,Sol,148
2024-12-19,Bob,5,Quin,1044
2024-12-19,Charlie,0,York,324
2024-12-19,Charlie,1,Stan,341
2024-12-19,Charlie,2,Fate,1321
2024-12-19,Charlie,3,Kirk,1249
2024-12-19,Charlie,4,Quin,1220
2024-12-19,Charlie,5,Gaol,1168
2024-12-20,Alice,1,Stan,184
2024-12-20,Alice,2,Ivan,331
2024-12-20,Alice,3,Gaol,1355
2024-12-20,Bob,0,Boyd,1299
2024-12-20,Bob,1,Boyd,1032
2024-12-20,Bob,4,Kris,302
2024-12-20,Bob,5,Fate,1332
2024-12-20,Charlie,0,Hook,250
2024-12-20,Charlie,1,Boyd,244
2024-12-20,Charlie,2,Task,233
2024-12-20,Charlie,3,Gaol,1113
2024-12-20,Charlie,4,York,205
2024-12-20,Charlie,5,Fate,1358
2024-12-21,Alice,0,Reef,1244
2024-12-21,Alice,2,Stan,274
2024-12-21,Bob,0,Boyd,1037
2024-12-21,Bob,2,Ivan,179
2024-12-21,Bob,4,Kris,283
2024-12-21,Bob,6,Gaol,1436
2024-12-21,Charlie,0,Task,253
2024-12-21,Charlie,1,Kris,1320
2024-12-21,Charlie,2,Gaol,1431
2024-12-21,Charlie,3,Hook,249
2024-12-21,Charlie,4,Quin,1317
2024-12-21,Charlie,5,Gaol,1216
2024-12-22,Alice,0,Fate,1131
2024-12-22,Alice,1,Kirk,1303
2024-12-22,Alice,2,Reef,1308
2024-12-22,Alice,3,Reef,1176
2024-12-22,Bob,0,Task,1175
2024-12-22,Bob,1,Task,1433
2024-12-22,Bob,2,Kris,273
2024-12-22,Bob,3,Hook,115
2024-12-22,Bob,4,Kirk,973
2024-12-22,Bob,5,Boyd,171
2024-12-22,Bob,6,Quin,1367
2024-12-22,Charlie,0,Sol,274
2024-12-22,Charlie,1,Kirk,1489
2024-12-22,Charlie,3,York,1489
2024-12-22,Charlie,5,Gaol,1293
2024-12-23,Alice,0,Kris,277
2024-12-23,Alice,2,Stan,265
2024-12-23,Alice,3,York,148
2024-12-23,Bob,0,Kris,1329
2024-12-23,Bob,1,Task,260
2024-12-23,Bob,2,York,269
2024-12-23,Bob,3,Task,360
2024-12-23,Bob,4,Fate,1174
2024-12-23,Bob,6,Kris,1369
2024-12-23,Charlie,0,Kris,1277
2024-12-23,Charlie,1,Gaol,1121
2024-12-23,Charlie,2,Boyd,229
2024-12-23,Charlie,4,Kris,1174
2024-12-23,Charlie,5,Sol,169
2024-12-24,Alice,0,Kirk,1378
2024-12-24,Alice,1,Sol,250
2024-12-24,Alice,2,Hook,305
2024-12-24,Bob,0,Gaol,1290
2024-12-24,Bob,1,Kirk,1275
2024-12-24,Bob,2,Fate,1431
2024-12-24,Bob,3,Fate,1510
2024-12-24,Bob,5,Quin,1338
2024-12-24,Charlie,0,Quin,1064
2024-12-24,Charlie,1,Fate,1162
2024-12-24,Charlie,2,Task,1149
2024-12-24,Charlie,3,York,344
2024-12-24,Charlie,5,Sol,201
2024-12-25,Alice,0,Quin,1342
2024-12-25,Alice,2,Boyd,254
2024-12-25,Alice,3,Ivan,169
2024-12-25,Bob,0,Hook,1272
2024-12-25,Bob,1,Kirk,1218
2024-12-25,Bob,2,Gaol,1300
2024-12-25,Bob,3,Hook,1383
2024-12-25,Bob,5,Ivan,256
2024-12-25,Bob,6,Kirk,1204
2024-12-25,Charlie,1,Stan,1289
2024-12-25,Charlie,2,Fate,1314
2024-12-25,Charlie,4,Sol,329
2024-12-25,Charlie,5,Fate,1077
2024-12-26,Alice,0,York,221
2024-12-26,Alice,1,Kirk,1318
2024-12-26,Alice,2,Kris,1582
2024-12-26,Alice,3,Kris,1308
2024-12-26,Bob,0,Gaol,1395
2024-12-26,Bob,1,Stan,340
2024-12-26,Bob,3,Kris,187
2024-12-26,Bob,4,Sol,111
2024-12-26,Bob,5,Reef,239
2024-12-26,Bob,6,Ivan,138
2024-12-26,Charlie,0,Kris,127
2024-12-26,Charlie,2,Gaol,1302
2024-12-26,Charlie,3,Quin,1233
2024-12-26,Charlie,4,York,137
2024-12-26,Charlie,5,Boyd,1178
2024-12-27,Alice,0,Kirk,1197
2024-12-27,Alice,1,Ivan,151
2024-12-27,Alice,2,Quin,1346
2024-12-27,Alice,3,Stan,318
2024-12-27,Bob,0,Hook,1241
2024-12-27,Bob,1,Fate,1479
2024-12-27,Bob,2,Hook,1201
2024-12-27,Bob,3,Kirk,1281
2024-12-27,Bob,5,Fate,1356
2024-12-27,Bob,6,Quin,1371
2024-12-27,Charlie,0,Quin,1237
2024-12-27,Charlie,1,Reef,255
2024-12-27,Charlie,3,Hook,1312
2024-12-27,Charlie,4,Stan,321
2024-12-27,Charlie,5,Ivan,234
2024-12-28,Alice,0,Fate,1219
2024-12-28,Alice,1,Stan,227
2024-12-28,Alice,3,Stan,316
2024-12-28,Bob,0,Fate,1261
2024-12-28,Bob,1,Kris,169
2024-12-28,Bob,2,Kirk,1123
2024-12-28,Bob,3,Reef,271
2024-12-28,Bob,4,Kirk,1414
2024-12-28,Bob,5,Stan,337
2024-12-28,Bob,6,Sol,344
2024-12-28,Charlie,0,Sol,1370
2024-12-28,Charlie,1,Quin,1393
2024-12-28,Charlie,2,Stan,321
2024-12-29,Alice,0,Kirk,1134
2024-12-29,Alice,1,Sol,1146
2024-12-29,Alice,2,Sol,1226
2024-12-29,Alice,3,Reef,136
2024-12-29,Bob,0,Ivan,310
2024-12-29,Bob,1,Boyd,348
2024-12-29,Bob,3,Fate,1495
2024-12-29,Bob,5,Kirk,1169
2024-12-29,Bob,6,York,331
2024-12-29,Charlie,0,Task,318
2024-12-29,Charlie,2,Boyd,232
2024-12-29,Charlie,4,Quin,1444
2024-12-30,Alice,0,Kris,323
2024-12-30,Alice,1,Reef,1275
2024-12-30,Alice,2,Ivan,259
2024-12-30,Alice,3,Kirk,1356
2024-12-30,Bob,0,Ivan,1257
2024-12-30,Bob,1,Kirk,1102
2024-12-30,Bob,2,Sol,1239
2024-12-30,Bob,3,Quin,1068
2024-12-30,Bob,5,Sol,1284
2024-12-30,Bob,6,Quin,1255
2024-12-30,Charlie,0,Task,245
2024-12-30,Charlie,1,Gaol,1461
2024-12-30,Charlie,2,Gaol,1174
2024-12-30,Charlie,3,Ivan,1396
2024-12-30,Charlie,4,Gaol,1068
2024-12-31,Alice,0,York,1189
2024-12-31,Alice,1,Boyd,290
2024-12-31,Alice,2,York,1359
2024-12-31,Bob,0,Kris,1286
2024-12-31,Bob,1,Fate,1546
2024-12-31,Bob,2,Reef,135
2024-12-31,Bob,3,Reef,354
2024-12-31,Bob,4,Kris,1341
2024-12-31,Bob,5,Boyd,375
2024-12-31,Bob,6,York,214
2024-12-31,Charlie,0,Hook,167
2024-12-31,Charlie,1,Gaol,1393
2024-12-31,Charlie,2,Gaol,1296
2024-12-31,Charlie,3,Stan,1375
2025-01-01,Alice,0,Boyd,278
2025-01-01,Alice,1,Gaol,1249
2025-01-01,Alice,2,Quin,1267
2025-01-01,Bob,0,Kris,1345
2025-01-01,Bob,2,Sol,293
2025-01-01,Bob,3,Kris,1193
2025-01-01,Bob,4,York,140
2025-01-01,Bob,5,Sol,272
2025-01-01,Bob,6,Gaol,1120
2025-01-01,Charlie,0,Kris,1262
2025-01-01,Charlie,1,Kris,1257
2025-01-01,Charlie,2,Reef,186
2025-01-01,Charlie,3,Stan,222
2025-01-01,Charlie,4,Boyd,108
2025-01-01,Charlie,5,Kirk,1223
2025-01-02,Alice,0,York,1284
2025-01-02,Alice,1,York,1344
2025-01-02,Alice,2,Quin,1453
2025-01-02,Alice,3,Boyd,219
2025-01-02,Bob,1,Reef,314
2025-01-02,Bob,2,Task,214
2025-01-02,Bob,3,Ivan,932
2025-01-02,Bob,4,Quin,1139
2025-01-02,Bob,5,Gaol,1376
2025-01-02,Bob,6,Ivan,1312
2025-01-02,Charlie,1,Stan,233
2025-01-02,Charlie,2,Quin,1297
2025-01-02,Charlie,3,Kris,251
2025-01-02,Charlie,4,Boyd,310
2025-01-02,Charlie,5,Task,194
2025-01-03,Alice,0,Boyd,1156
2025-01-03,Alice,1,Boyd,1098
2025-01-03,Alice,2,Boyd,1403
2025-01-03,Alice,3,Gaol,943
2025-01-03,Bob,0,Kris,443
2025-01-03,Bob,2,Ivan,59
2025-01-03,Bob,3,Sol,249
2025-01-03,Bob,4,Hook,1125
2025-01-03,Bob,5,Quin,1192
2025-01-03,Bob,6,Hook,1278
2025-01-03,Charlie,0,Stan,208
2025-01-03,Charlie,1,Fate,1247
2025-01-03,Charlie,2,Reef,267
2025-01-03,Charlie,3,Ivan,265
2025-01-03,Charlie,4,Kris,335
2025-01-03,Charlie,5,Task,301
2025-01-04,Alice,0,Stan,196
2025-01-04,Alice,1,Kirk,1237
2025-01-04,Alice,2,Fate,1269
2025-01-04,Bob,0,Kirk,1186
2025-01-04,Bob,1,Stan,361
2025-01-04,Bob,2,Fate,1365
2025-01-04,Bob,3,Fate,1197
2025-01-04,Bob,4,Hook,414
2025-01-04,Bob,5,Reef,195
2025-01-04,Charlie,1,Quin,1271
2025-01-04,Charlie,2,Fate,1396
2025-01-04,Charlie,3,Gaol,1287
2025-01-04,Charlie,4,Stan,347
2025-01-04,Charlie,5,York,270
2025-01-05,Alice,0,Ivan,829
2025-01-05,Alice,1,Gaol,1160
2025-01-05,Alice,2,Ivan,1139
2025-01-05,Alice,3,Sol,259
2025-01-05,Bob,0,Reef,1331
2025-01-05,Bob,1,Boyd,268
2025-01-05,Bob,2,Reef,1270
2025-01-05,Bob,4,Kris,354
2025-01-05,Bob,5,Boyd,269
2025-01-05,Bob,6,Gaol,1236
2025-01-05,Charlie,0,Gaol,1295
2025-01-05,Charlie,1,Gaol,1129
2025-01-05,Charlie,2,York,163
2025-01-05,Charlie,3,Reef,219
2025-01-05,Charlie,4,Hook,194
2025-01-05,Charlie,5,York,251
2025-01-06,Alice,0,Kirk,1243
2025-01-06,Alice,1,Sol,380
2025-01-06,Alice,2,Quin,1269
2025-01-06,Bob,1,Stan,146
2025-01-06,Bob,3,Hook,188
2025-01-06,Bob,4,Gaol,1293
2025-01-06,Bob,5,Sol,309
2025-01-06,Bob,6,Ivan,275
2025-01-06,Charlie,0,Fate,1261
2025-01-06,Charlie,1,Kirk,1219
2025-01-06,Charlie,2,Quin,837
2025-01-06,Charlie,3,York,175
2025-01-06,Charlie,4,Stan,215
2025-01-07,Alice,1,Task,243
2025-01-07,Alice,2,Kris,256
2025-01-07,Alice,3,Kirk,1437
2025-01-07,Bob,0,Task,325
2025-01-07,Bob,1,York,256
2025-01-07,Bob,3,Gaol,1215
2025-01-07,Bob,4,Quin,1487
2025-01-07,Bob,5,Fate,1261
2025-01-07,Bob,6,Kris,171
2025-01-07,Charlie,0,Ivan,1360
2025-01-07,Charlie,1,Kirk,1238
2025-01-07,Charlie,3,Kris,340
2025-01-07,Charlie,4,Reef,273
2025-01-07,Charlie,5,Ivan,1222
2025-01-08,Alice,0,Hook,240
2025-01-08,Alice,1,Ivan,220
2025-01-08,Alice,2,Kirk,1254
2025-01-08,Alice,3,Kirk,1282
2025-01-08,Bob,0,Kris,248
2025-01-08,Bob,1,Ivan,1087
2025-01-08,Bob,2,Fate,1067
2025-01-08,Bob,4,Quin,1224
2025-01-08,Bob,5,Boyd,245
2025-01-08,Bob,6,Ivan,1255
2025-01-08,Charlie,0,Stan,295
2025-01-08,Charlie,2,Gaol,1427
2025-01-08,Charlie,3,Reef,276
2025-01-08,Charlie,4,Gaol,1179
2025-01-08,Charlie,5,York,211
2025-01-09,Alice,0,Quin,1307
2025-01-09,Alice,1,Task,214
2025-01-09,Alice,2,Sol,174
2025-01-09,Bob,0,Gaol,1055
2025-01-09,Bob,1,Task,372
2025-01-09,Bob,2,Gaol,1175
2025-01-09,Bob,3,Stan,251
2025-01-09,Bob,4,York,265
2025-01-09,Bob,5,Stan,263
2025-01-09,Bob,6,Boyd,331
2025-01-09,Charlie,0,Gaol,1203
2025-01-09,Charlie,1,York,1240
2025-01-09,Charlie,2,Reef,263
2025-01-09,Charlie,3,York,1292
2025-01-09,Charlie,4,Task,284
2025-01-09,Charlie,5,Kris,248
2025-01-10,Alice,0,Kirk,1249
2025-01-10,Bob,2,Boyd,1375
2025-01-10,Bob,3,Sol,1193
2025-01-10,Bob,4,Fate,1232
2025-01-10,Bob,5,Sol,1232
2025-01-10,Bob,6,Kris,152
2025-01-10,Charlie,0,Stan,239
2025-01-10,Charlie,1,Kris,200
2025-01-10,Charlie,2,Kirk,1266
2025-01-10,Charlie,3,Boyd,1223
2025-01-10,Charlie,4,Reef,195
2025-01-10,Charlie,5,York,250
2025-01-11,Alice,0,Hook,1247
2025-01-11,Alice,1,Task,248
2025-01-11,Alice,2,Hook,1316
2025-01-11,Alice,3,Kris,316
2025-01-11,Bob,0,Quin,1252
2025-01-11,Bob,4,Ivan,1140
2025-01-11,Bob,5,Stan,246
2025-01-11,Bob,6,Boyd,283
2025-01-11,Charlie,0,Ivan,159
2025-01-11,Charlie,2,Reef,1302
2025-01-11,Charlie,3,Reef,1507
2025-01-11,Charlie,5,York,197
2025-01-12,Alice,1,Kirk,1191
2025-01-12,Alice,2,Gaol,1178
2025-01-12,Alice,3,Fate,1379
2025-01-12,Bob,1,Quin,1283
2025-01-12,Bob,3,Kirk,1039
2025-01-12,Bob,4,Hook,357
2025-01-12,Bob,5,Reef,332
2025-01-12,Charlie,0,Task,1192
2025-01-12,Charlie,1,Sol,263
2025-01-12,Charlie,2,Kirk,1299
2025-01-12,Charlie,5,Task,1240
2025-01-13,Alice,0,Task,316
2025-01-13,Alice,3,Reef,277
2025-01-13,Bob,0,Sol,243
2025-01-13,Bob,1,Task,376
2025-01-13,Bob,4,Reef,1222
2025-01-13,Bob,5,Kris,240
2025-01-13,Charlie,2,Gaol,1341
2025-01-13,Charlie,3,Reef,305
2025-01-14,Alice,0,Gaol,939
2025-01-14,Alice,1,Gaol,1103
2025-01-14,Alice,2,Gaol,1252
2025-01-14,Alice,3,Reef,190
2025-01-14,Bob,0,Task,311
2025-01-14,Bob,2,York,234
2025-01-14,Bob,3,Kris,239
2025-01-14,Bob,4,Gaol,1148
2025-01-14,Bob,5,Ivan,272
2025-01-14,Bob,6,Reef,364
2025-01-14,Charlie,0,Reef,1332
2025-01-14,Charlie,1,Kris,1310
2025-01-14,Charlie,3,Stan,373
2025-01-14,Charlie,5,Task,360
2025-01-15,Alice,0,Quin,1320
2025-01-15,Alice,1,Quin,1307
2025-01-15,Alice,2,Hook,340
2025-01-15,Bob,0,Quin,1191
2025-01-15,Bob,1,Kris,218
2025-01-15,Bob,2,Fate,1112
2025-01-15,Bob,3,Boyd,374
2025-01-15,Bob,4,Reef,207
2025-01-15,Bob,5,Kris,271
2025-01-15,Bob,6,Quin,1286
2025-01-15,Charlie,1,Sol,239
2025-01-15,Charlie,2,Stan,242
2025-01-15,Charlie,3,Task,171
2025-01-15,Charlie,5,Hook,177
2025-01-16,Alice,0,York,151
2025-01-16,Alice,1,Reef,177
2025-01-16,Alice,2,Kris,122
2025-01-16,Alice,3,Gaol,1011
2025-01-16,Bob,0,Kris,0
2025-01-16,Bob,1,Ivan,1174
2025-01-16,Bob,2,Reef,1520
2025-01-16,Bob,3,Fate,1183
2025-01-16,Bob,5,Reef,1043
2025-01-16,Charlie,1,Task,319
2025-01-16,Charlie,2,Quin,1102
2025-01-16,Charlie,3,Hook,199
2025-01-16,Charlie,5,York,293
2025-01-17,Alice,1,Hook,198
2025-01-17,Alice,2,Stan,1165
2025-01-17,Alice,3,Ivan,191
2025-01-17,Bob,0,Kris,147
2025-01-17,Bob,1,Task,287
2025-01-17,Bob,2,Ivan,1476
2025-01-17,Bob,4,Gaol,1392
2025-01-17,Bob,5,York,266
2025-01-17,Bob,6,Fate,1280
2025-01-17,Charlie,1,Fate,1326
2025-01-17,Charlie,2,Kris,278
2025-01-17,Charlie,3,Fate,1212
2025-01-17,Charlie,5,Boyd,279
2025-01-18,Alice,0,Gaol,1380
2025-01-18,Alice,1,Kirk,1147
2025-01-18,Alice,3,York,266
2025-01-18,Bob,0,Ivan,1358
2025-01-18,Bob,1,Quin,1371
2025-01-18,Bob,2,York,285
2025-01-18,Bob,4,Ivan,1313
2025-01-18,Bob,5,York,255
2025-01-18,Bob,6,Stan,278
2025-01-18,Charlie,0,York,299
2025-01-18,Charlie,1,Kirk,1287
2025-01-18,Charlie,2,Fate,1367
2025-01-18,Charlie,3,Reef,1269
2025-01-18,Charlie,4,Hook,294
2025-01-18,Charlie,5,Reef,1222
2025-01-19,Alice,0,Kris,220
2025-01-19,Alice,1,Ivan,146
2025-01-19,Alice,2,York,164
2025-01-19,Alice,3,Quin,1312
2025-01-19,Bob,1,Task,1475
2025-01-19,Bob,2,Sol,349
2025-01-19,Bob,3,Fate,1405
2025-01-19,Bob,5,Task,1193
2025-01-19,Bob,6,Boyd,211
2025-01-19,Charlie,0,Hook,1172
2025-01-19,Charlie,1,Sol,279
2025-01-19,Charlie,2,Hook,1258
2025-01-19,Charlie,3,Boyd,259
2025-01-19,Charlie,5,Quin,1136
2025-01-20,Alice,0,Stan,1184
2025-01-20,Alice,2,Stan,1154
2025-01-20,Alice,3,Boyd,264
2025-01-20,Bob,0,Reef,1342
2025-01-20,Bob,1,Sol,1255
2025-01-20,Bob,3,Stan,200
2025-01-20,Bob,4,Sol,1109
2025-01-20,Charlie,0,Kirk,1258
2025-01-20,Charlie,1,Hook,113
2025-01-20,Charlie,2,Kirk,1079
2025-01-20,Charlie,3,Sol,276
2025-01-20,Charlie,4,York,211
2025-01-20,Charlie,5,Sol,286
2025-01-21,Alice,1,Kris,294
2025-01-21,Alice,2,Reef,276
2025-01-21,Alice,3,Fate,1208
2025-01-21,Bob,0,Ivan,1277
2025-01-21,Bob,2,Fate,1016
2025-01-21,Bob,3,Ivan,1321
2025-01-21,Bob,5,Kris,228
2025-01-21,Bob,6,Hook,170
2025-01-21,Charlie,0,Kirk,1199
2025-01-21,Charlie,1,Gaol,1408
2025-01-21,Charlie,2,Boyd,281
2025-01-21,Charlie,4,Ivan,296
2025-01-21,Charlie,5,Task,276
2025-01-22,Alice,0,Fate,1330
2025-01-22,Alice,1,York,239
2025-01-22,Alice,2,Stan,172
2025-01-22,Alice,3,Boyd,233
